Wall time,Step,Value
1706300799.917501,1,0.861819326877594
1706300800.0443132,2,0.16266006231307983
1706300800.1103673,3,0.07889935374259949
1706300800.1767693,4,0.04015154764056206
1706300800.2430067,5,0.02682453952729702
1706300800.3106565,6,0.01951448805630207
1706300800.3796844,7,0.01582254283130169
1706300800.4483275,8,0.013874012045562267
1706300800.5143883,9,0.011911772191524506
1706300800.5800066,10,0.009174340404570103
1706300800.6472096,11,0.006450519431382418
1706300800.7741528,12,0.005057254806160927
1706300800.839939,13,0.004119959659874439
1706300800.9058473,14,0.0013126656413078308
1706300800.974014,15,0.0013167778961360455
1706300801.0392075,16,0.0014155381359159946
1706300801.1055396,17,0.001436171238310635
1706300801.1720383,18,0.001752399723045528
1706300801.2381668,19,0.0021228143014013767
1706300801.305141,20,0.0024981279857456684
1706300801.3740182,21,0.002148837549611926
1706300801.5010123,22,0.0009183472138829529
1706300801.568349,23,0.0008037243969738483
1706300801.634293,24,0.0007621549302712083
1706300801.6997795,25,0.0007500049541704357
1706300801.7660117,26,0.0007380437455140054
1706300801.8319829,27,0.0008027027361094952
1706300801.8971584,28,0.0009457567939534783
1706300801.9634922,29,0.0009651815635152161
1706300802.0291653,30,0.0007143202237784863
1706300802.0969505,31,0.000488978112116456
1706300802.224946,32,0.0004561640089377761
1706300802.2910264,33,0.0004457517643459141
1706300802.3573983,34,0.00043500997708179057
1706300802.4233084,35,0.00041305480408482254
1706300802.4945152,36,0.00038195395609363914
1706300802.5620847,37,0.00034314196091145277
1706300802.6281931,38,0.00032498035579919815
1706300802.6933568,39,0.00032255786936730146
1706300802.7598238,40,0.00025750562781468034
1706300802.8258224,41,0.00019763715681619942
1706300802.9539788,42,0.00018029790953733027
1706300803.0211582,43,0.0001754017430357635
1706300803.0896087,44,0.00016529203276149929
1706300803.156199,45,0.00015165781951509416
1706300803.2223306,46,0.0001334427943220362
1706300803.2895005,47,0.00012358713138382882
1706300803.3564265,48,0.00014039681991562247
1706300803.423899,49,0.0001591959735378623
1706300803.4894254,50,0.00014979649859014899
1706300803.5563235,51,0.00013450968253891915
1706300803.6851776,52,0.00012821832206100225
1706300803.7529962,53,0.00012417610560078174
