Wall time,Step,Value
1706300915.1283972,1,0.861819326877594
1706300915.354879,2,0.736172616481781
1706300915.5243385,3,0.6291720271110535
1706300915.6772945,4,0.5407798886299133
1706300915.832346,5,0.46855464577674866
1706300915.9868975,6,0.40956661105155945
1706300916.1418517,7,0.3611500859260559
1706300916.2988737,8,0.3211076557636261
1706300916.4635177,9,0.28770172595977783
1706300916.6255436,10,0.25958114862442017
1706300916.7866669,11,0.23570014536380768
1706300917.0034916,12,0.21524780988693237
1706300917.1601214,13,0.19759240746498108
1706300917.3216753,14,0.18223771452903748
1706300917.4785423,15,0.1687915176153183
1706300917.6354785,16,0.15694108605384827
1706300917.791292,17,0.14643506705760956
1706300917.9471912,18,0.13706982135772705
1706300918.111231,19,0.1286790668964386
1706300918.275681,20,0.12112981081008911
1706300918.4379652,21,0.11430434882640839
1706300918.6590946,22,0.10810872912406921
1706300918.8181682,23,0.10246637463569641
1706300918.9811091,24,0.09730957448482513
1706300919.1364334,25,0.09258397668600082
1706300919.290005,26,0.08823244273662567
1706300919.4444616,27,0.08421555161476135
1706300919.6018572,28,0.08049199730157852
1706300919.766009,29,0.07703899592161179
1706300919.927167,30,0.07384063303470612
1706300920.0894778,31,0.07085034996271133
1706300920.3065064,32,0.06805884838104248
1706300920.4697878,33,0.06544778496026993
1706300920.6336243,34,0.06300099939107895
1706300920.7884889,35,0.06070414185523987
1706300920.946406,36,0.058544475585222244
1706300921.0999207,37,0.05651063099503517
1706300921.2687666,38,0.05459243431687355
1706300921.4255524,39,0.05278076231479645
1706300921.5857658,40,0.051067400723695755
1706300921.7514834,41,0.04944495111703873
1706300921.9709105,42,0.04790671914815903
1706300922.1281307,43,0.04644663631916046
1706300922.2889066,44,0.0450591966509819
1706300922.4502513,45,0.04373938590288162
1706300922.6119769,46,0.04248262941837311
1706300922.7666183,47,0.04128475487232208
1706300922.9249747,48,0.04014193266630173
1706300923.0842195,49,0.03905065730214119
1706300923.2415469,50,0.038031864911317825
1706300923.4054077,51,0.0370330810546875
1706300923.6262672,52,0.036077264696359634
1706300923.7893963,53,0.035165347158908844
1706300923.9535513,54,0.03429154306650162
1706300924.110525,55,0.03345412388443947
1706300924.2742229,56,0.032654017210006714
1706300924.4331803,57,0.031877852976322174
1706300924.595637,58,0.031141865998506546
1706300924.7507558,59,0.030427351593971252
1706300924.9071903,60,0.029743574559688568
1706300925.0704265,61,0.029092447832226753
1706300925.2884452,62,0.0284550953656435
1706300925.4430377,63,0.02784278616309166
1706300925.6048825,64,0.027269432321190834
1706300925.757315,65,0.026711035519838333
1706300925.9131472,66,0.026165015995502472
1706300926.0714972,67,0.02563999965786934
1706300926.2327855,68,0.025128070265054703
1706300926.3886344,69,0.024644948542118073
1706300926.545438,70,0.024176528677344322
1706300926.6988332,71,0.023717382922768593
1706300926.916561,72,0.023259615525603294
1706300927.0714185,73,0.02284146659076214
1706300927.2268474,74,0.02242152951657772
1706300927.3829803,75,0.022068124264478683
1706300927.5452833,76,0.021674087271094322
1706300927.7013788,77,0.02127908170223236
1706300927.858239,78,0.02092522569000721
1706300928.0090003,79,0.020637692883610725
1706300928.1632645,80,0.020269660279154778
1706300928.32681,81,0.01992988772690296
1706300928.547218,82,0.019617415964603424
1706300928.7099223,83,0.019284209236502647
1706300928.8710587,84,0.01901170052587986
1706300929.0286763,85,0.018726050853729248
1706300929.189662,86,0.018415063619613647
1706300929.3473036,87,0.01813792996108532
1706300929.5133355,88,0.017867419868707657
1706300929.6697586,89,0.017581747844815254
1706300929.825755,90,0.017313512042164803
1706300929.9870932,91,0.017053846269845963
1706300930.2111022,92,0.016802482306957245
1706300930.375081,93,0.016543583944439888
1706300930.5353699,94,0.016292516142129898
1706300930.6884217,95,0.016081802546977997
1706300930.8489254,96,0.01585308462381363
1706300931.0081027,97,0.015624988824129105
1706300931.16372,98,0.015438346192240715
1706300931.324287,99,0.015228459611535072
1706300931.478755,100,0.015058580785989761
1706300931.640314,101,0.014900121837854385
1706300931.8563814,102,0.014703202992677689
1706300932.0062366,103,0.014494066126644611
